date,k=5|vol=0.80,k=5|vol=1.00,k=5|vol=1.20,k=10|vol=0.80,k=10|vol=1.00,k=10|vol=1.20,k=15|vol=0.80,k=15|vol=1.00,k=15|vol=1.20,k=20|vol=0.80,k=20|vol=1.00,k=20|vol=1.20,k=30|vol=0.80,k=30|vol=1.00,k=30|vol=1.20,SPY
2010-08-16,0.009924748981448035,0.010119322307796962,0.00921688923491067,0.008050612327050496,0.009109326472782384,0.00921688923603746,0.008050612327050496,0.009109326472782384,0.009216889235675799,0.008050612327050495,0.00910932647278238,0.009216889235575065,0.008050612327050493,0.00910932647278238,0.009216889235194377,-0.0004619001864490935
2010-08-17,0.00783152183406837,0.011811631240903314,0.015257184182855595,0.009138323774348436,0.012467326981809038,0.015257184180877662,0.009138323774348438,0.012467326981809041,0.015257184181491884,0.009138323774348438,0.012467326981809034,0.015257184181436866,0.00913832377434844,0.012467326981809034,0.015257184182045549,0.012285221017749759
2010-08-18,-0.004451997048781971,-0.00245724738157285,-0.001727974492846002,-0.0032366382731445088,-0.0023764506571639617,-0.0017279744947344506,-0.003236638273144508,-0.0023764506571639613,-0.0017279744941018065,-0.003236638273144508,-0.002376450657163961,-0.0017279744943283328,-0.003236638273144507,-0.00237645065716396,-0.001727974493485408,0.0018251914601956631
2010-08-19,-0.007383774638290912,-0.005581250882668142,-0.0048506352365670045,-0.008395302342751067,-0.006269540653201358,-0.004850635235848045,-0.008395302342751071,-0.006269540653201361,-0.004850635236096567,-0.008395302342751071,-0.00626954065320136,-0.004850635236141352,-0.008395302342751074,-0.006269540653201362,-0.004850635236474993,-0.017397068609818822
2010-08-20,0.0029514228806299197,-0.0008253239545194259,0.01537550362867672,0.007649153168139385,0.01103445788859013,0.015375503627832304,0.007649153168139385,0.01103445788859013,0.015375503627894036,0.007649153168139383,0.011034457888590128,0.01537550363052901,0.0076491531681393814,0.011034457888590126,0.015375503629293765,-0.0032441288462899953
2010-08-23,-0.003692662998403988,-0.009430105537522193,-0.01787986496182578,-0.004934985963653755,-0.011583853360974814,-0.017879864961480547,-0.004934985963653757,-0.011583853360974814,-0.017879864961609128,-0.004934985963653755,-0.011583853360974807,-0.01787986496196453,-0.004934985963653756,-0.011583853360974805,-0.017879864962114675,-0.0038128943822522965
2010-08-24,0.0008720994212316175,-0.0044290998730612,-0.009698708181443375,0.0015660169023672655,-0.004269053389658951,-0.009698708182196248,0.0015660169023672633,-0.004269053389658952,-0.009698708181948533,0.0015660169023672616,-0.004269053389658951,-0.009698708181978682,0.0015660169023672583,-0.00426905338965895,-0.009698708181680518,-0.01484310996931082
2010-08-25,0.00347359413021679,0.0010834643602408137,-2.5126099065243303e-05,0.0021879086299486966,0.0010047083837244086,-2.5126097870744376e-05,0.002187908629948697,0.0010047083837244094,-2.5126098238162278e-05,0.0021879086299486966,0.0010047083837244094,-2.512609816409609e-05,0.002187908629948698,0.0010047083837244094,-2.5126098522602284e-05,0.0038854433020731882
2010-08-26,-0.005329160397542168,-0.0064688633989583915,-0.006933890655581578,-0.005622551406511907,-0.006400393630147723,-0.006933890654712668,-0.005622551406511908,-0.006400393630147723,-0.006933890654950454,-0.005622551406511909,-0.00640039363014772,-0.006933890654903806,-0.00562255140651191,-0.006400393630147722,-0.006933890655014528,-0.006702183063004408
2010-08-27,0.005690632788860749,0.010435809877672255,0.013464515973206267,0.008378593558839673,0.01051441414534729,0.013464515972148419,0.008378593558839676,0.010514414145347291,0.013464515972517533,0.008378593558839674,0.01051441414534729,0.013464515972407769,0.008378593558839678,0.01051441414534729,0.013464515972956333,0.015489460378526276
2010-08-30,-0.00827453029876156,-0.011103247018811761,-0.014072326354167653,-0.00931684420546603,-0.011434472121174866,-0.014072326354239112,-0.009316844205466033,-0.011434472121174868,-0.014072326354263642,-0.009316844205466034,-0.011434472121174865,-0.014072326354272208,-0.009316844205466036,-0.011434472121174863,-0.014072326354486228,-0.014505073616814301
2010-08-31,-2.7995407460109333e-05,0.0005595609077768708,0.0027484814542339774,0.0007647165200128114,0.001460411096888375,0.0027484814547801104,0.0007647165200128105,0.0014604110968883745,0.002748481454661103,0.0007647165200128099,0.0014604110968883736,0.002748481454823518,0.0007647165200128099,0.0014604110968883723,0.002748481454883619,0.0
2010-09-01,0.016571969181937436,0.02332026472154405,0.0317574436757775,0.017090079813208748,0.024109675771151327,0.03223039292727967,0.017090079064043334,0.02410967760527134,0.0322303926966504,0.017090079369546866,0.024109676544896184,0.03223039242510125,0.017090080035708867,0.024109670220560982,0.032230392722653996,0.029912193788650177
2010-09-02,0.01055811407631263,0.015460165337675778,0.020516473044140747,0.010396660240112428,0.015024920275144734,0.019581168998948816,0.010396660193325403,0.01502492000549013,0.019581169132644478,0.010396660008563416,0.015024920404374292,0.019581169229125027,0.010396660291001728,0.015024919395255009,0.019581169229162435,0.009311982490330717
2010-09-03,-0.0014068671195827792,-0.004188758057654755,-0.005860894659199445,-0.0012136442666608727,-0.0033633358623110904,-0.004812514025383939,-0.0012136440995097644,-0.0033633356789159593,-0.004812514095112189,-0.0012136440235343707,-0.003363335678255611,-0.004812514152406001,-0.0012136443566486124,-0.003363336413589025,-0.0048125142299708015,0.01297157802616522
2010-09-07,0.0018578067844894713,0.0001322527878496004,0.0006453739350018047,0.002406146460012198,0.0005389531879090283,0.0002963794558195226,0.002406147148404781,0.0005389522582539312,0.00029637953886929824,0.002406147067314562,0.000538953555825887,0.00029637983477629224,0.002406145998790542,0.0005389539820843983,0.0002963794666440918,-0.011272551186110147
2010-09-08,0.008829548825491007,0.00897449817227833,0.011504440457453002,0.008664304404261042,0.01114032688195623,0.013999256840969225,0.008664304163934326,0.011140323816916804,0.013999256762987326,0.008664304046545147,0.011140325107917612,0.01399925646096226,0.008664304637488374,0.011140329327926793,0.013999256745369474,0.007023197966997685
2010-09-09,0.007347138094744098,0.00744827572299244,0.0078486205604103,0.005302582378235713,0.006639446638496979,0.0065059410062747874,0.0053025811984100816,0.006639447716211284,0.006505940742157759,0.005302581264238052,0.0066394464187489845,0.006505940475396271,0.005302583412227944,0.006639444117626148,0.006505941058514326,0.0046188429348994475
2010-09-10,1.704746133757715e-05,-0.0028780332105188197,-0.003697461810720002,0.00032365932920783765,-0.002379393791783013,-0.003459771404455496,0.0003236597175630099,-0.0023793941478891215,-0.003459771353545651,0.00032365961523903616,-0.002379393451326534,-0.0034597712356061283,0.00032365905317947386,-0.002379394712492579,-0.003459771433039156,0.0050490945698611345
2010-09-13,0.00499291304560595,0.007272744507923026,0.008779373832653588,0.004647139898068933,0.0076142259048695175,0.009417876549591555,0.004647139648231911,0.007614225434417979,0.00941787649932531,0.0046471396758893425,0.007614225306848721,0.009417876347952386,0.004647140154848261,0.007614227114397718,0.009417876514445644,0.011123136624621166
2010-09-14,0.009257251772867413,0.011999963900540088,0.013556124561966783,0.008281864724538473,0.011637711859679498,0.013299094678491444,0.008281865142712501,0.01163770895911788,0.01329909500754134,0.008281864566858843,0.011637710611824819,0.013299095185422367,0.008281864785907853,0.011637716155547905,0.013299095093469186,-0.0006214503203324506
2010-09-15,-0.004989329794732173,-0.009854194303036174,-0.012607873565229645,-0.004296528706764352,-0.009094024982188281,-0.012139880548656326,-0.0042965283797022765,-0.009094026139507516,-0.012139880470654887,-0.004296528391726045,-0.009094025183605116,-0.012139880420164218,-0.004296528962600321,-0.009094023613911505,-0.012139880575727948,0.003817239744583034
2010-09-16,-0.003099777613918585,-0.0011484301186786778,-0.0006989493742248198,-0.002695261430958289,-0.0013661086736271838,-0.0008006716617145037,-0.0026952614270694024,-0.0013661096647362815,-0.0008006715418882353,-0.002695261432636374,-0.0013661093335437366,-0.0008006715433795743,-0.002695261473754677,-0.0013661056729026922,-0.0008006715262969056,-0.0002649134709841183
2010-09-17,0.012321106386136472,0.018055510693106278,0.022144769331581764,0.011025807389210197,0.016921344941778316,0.0207734103653854,0.011025806246336098,0.01692134481546806,0.02077341031305369,0.011025806175802597,0.016921344045133464,0.02077341007187871,0.011025808212504968,0.016921344551207734,0.020773410671736787,0.0003731585132484838
2010-09-20,0.009805568899955753,0.012639797579604936,0.015240386998290424,0.010089671884579656,0.01298758530032947,0.016061937245290838,0.010089671935812719,0.012987587013686387,0.01606193729450645,0.01008967194986501,0.012987586264048931,0.016061937202042135,0.010089671844149394,0.012987581780047868,0.0160619371188532,0.015290485442550183
2010-09-21,0.0011432454120162536,0.00036104196915571715,0.001980534541893154,0.0014210601269762395,0.0004344103867431708,0.0008845897629730849,0.0014210604801994564,0.00043440927409979014,0.0008845897664299403,0.001421060454070395,0.0004344104992460199,0.0008845900428456428,0.0014210598555033612,0.0004344113432910208,0.0008845898416543508,-0.0020139309802615912
2010-09-22,0.008901683553382438,0.009719265537924543,0.009751217483594839,0.008448268839005265,0.009361752125737843,0.009281748764533412,0.008448269155026973,0.009361752306942108,0.009281748544334192,0.008448269258424424,0.009361752284977383,0.009281748764037898,0.00844826864592809,0.009361753189511315,0.009281748626019343,-0.004913130074424177
2010-09-23,-0.007642019036353924,-0.005187396229498626,-0.002577927985213993,-0.007490832567136051,-0.005129218857924181,-0.0026523618346679196,-0.007490832811364992,-0.0051292185987702995,-0.0026523619643334306,-0.007490832687536827,-0.005129218849085157,-0.0026523620059596205,-0.007490832554100239,-0.005129219767438195,-0.0026523618864613763,-0.008111391659186618
2010-09-24,0.011403376600308058,0.010190817312371057,0.0101085940798127,0.01103604290887195,0.010767500301114152,0.010740153199843097,0.011036042532870736,0.01076750073045982,0.010740153074900916,0.011036042614725091,0.010767500285845779,0.010740152873181285,0.01103604321702761,0.010767498660500934,0.010740153065927611,0.020622091463622816
2010-09-27,0.004625210722231302,0.00596024224739052,0.006994906045776811,0.003984120516597111,0.0058184440482875735,0.006834493405085208,0.003984119889352346,0.0058184437788817486,0.006834493216924122,0.003984119969901768,0.0058184433599854585,0.00683449304949588,0.0039841209004898535,0.005818444146973965,0.006834493412356646,-0.004790158387531385
2010-09-28,0.0005629847382810167,-0.003522666811956143,-0.006287316398517512,0.0004465705494798931,-0.0022983647657319707,-0.004820653856022314,0.00044657136321848165,-0.0022983685656584305,-0.004820653608761298,0.0004465709390633119,-0.002298366215274266,-0.004820653479158931,0.00044657028565429165,-0.0022983591826525596,-0.00482065373642631,0.0035007995191624897
2010-09-29,0.009680387570539666,0.01429662259812228,0.019131065823400885,0.008951037387773926,0.01350769185541349,0.017573420277519333,0.008951036679555751,0.013507692564271067,0.01757342003863161,0.008951036802329096,0.013507691935033393,0.01757342001788444,0.008951037754882115,0.013507689659441722,0.017573420348357585,-0.0017443371724765733
2010-09-30,-0.013178271142274389,-0.016343665617469173,-0.02001903541739319,-0.012608742526863805,-0.0157409428505817,-0.018633656289682228,-0.012608742566135566,-0.015740943669235438,-0.018633656238002363,-0.012608742547568597,-0.015740943599189282,-0.018633656422957137,-0.012608742595933028,-0.015740941093881945,-0.018633656339876962,-0.0029700366953526736
2010-10-01,-0.008937831380446482,-0.01405839691025814,-0.01818050880144772,-0.007992765105671226,-0.013461648028719846,-0.017897176897166817,-0.007992764850218426,-0.013461648584192253,-0.017897175045598214,-0.007992765323608621,-0.01346164825287885,-0.017897174258269366,-0.007992765249477231,-0.013461647956327923,-0.017897184986323485,0.004205706220317573
2010-10-04,0.005557168616338176,0.00758998790303082,0.009227151526589861,0.004521341829269717,0.0062103277666804724,0.007539937145322905,0.004521341958764662,0.006210327698680092,0.007539937297864103,0.004521341764159278,0.006210327786189792,0.007539937848297555,0.0045213419466309706,0.0062103277797524534,0.007539936015316212,-0.007504129586929031
2010-10-05,0.0120823400780878,0.008446168067071075,0.005518779594335128,0.011666695139576898,0.009514104906776165,0.007849074562222495,0.011666695341771983,0.009514104779713834,0.007849075652456112,0.011666695145910533,0.009514104745668496,0.007849074771124061,0.011666695521687748,0.00951410487892644,0.007849075307042151,0.020132470722319384
2010-10-06,-0.005390526435666234,-0.015388598496963102,-0.023438639921443294,-0.0057786423101848575,-0.015326936808838627,-0.02379165346040413,-0.005778642413541366,-0.015326936756126236,-0.023791653042663768,-0.005778642053719227,-0.015326936884678784,-0.02379165376449246,-0.005778642280877995,-0.01532693688984748,-0.023791650873397765,-8.663330418123838e-05
2010-10-07,-0.0007874508800287986,0.0004119175014454389,0.0013774622244984022,-0.002522234139677666,-0.0008779954492638218,0.00029652940235292693,-0.002522234290002647,-0.0008779950131226624,0.0002965272670003293,-0.0025222340282005516,-0.000877995232714055,0.00029652716942667775,-0.0025222342089402075,-0.0008779954634062265,0.0002965342452438401,-0.0012062133590599045
2010-10-08,-0.002587669068552434,-0.00247291358248754,-0.0023808043799161053,-0.0024952575147553545,-0.0014955277115768111,-0.00047783386821004665,-0.0024952576348565778,-0.0014955277405895061,-0.0004778333467765432,-0.002495257470120075,-0.0014955277402901022,-0.0004778337879885081,-0.002495257627102922,-0.0014955277078545618,-0.00047783315420926275,0.00560852666073508
2010-10-11,0.005781354131829252,0.010965268437549837,0.015139661537978468,0.005951340455964331,0.00974548565129522,0.012914713522928993,0.005951340576988045,0.009745485378077293,0.012914714291980727,0.005951340336129838,0.009745485612628618,0.012914715386751244,0.005951340554992312,0.009745485691052673,0.012914708813182981,0.0009439611587975794
2010-10-12,0.001438416677425271,0.003941000247163953,0.005955235548140024,0.001236007978807136,0.0034528663641138838,0.005426427067537546,0.001236007588055163,0.0034528669659897315,0.005426423649801638,0.0012360080340414331,0.0034528667000740367,0.0054264237667428885,0.0012360076527432949,0.003452866388820724,0.005426431822602861,0.0030861162601441006
2010-10-13,-0.0012323492834597231,-0.0002631219240966982,0.000516628616009123,0.00022682673643513343,0.0006172768710566241,0.0010380207716643847,0.00022682653158465202,0.0006172772138174758,0.001038017627571691,0.00022682688595256008,0.000617277115068046,0.001038018295267641,0.00022682683152458558,0.0006172769693372645,0.0010380199138324917,0.007777039193889168
2010-10-14,0.00428149189052683,0.0023223629123261163,0.000745424703340338,0.002930489008330956,0.002541509053656979,0.0022766081795587323,0.002930489045777511,0.002541508883001321,0.0022766094109027495,0.0029304889897714074,0.002541508926763056,0.0022766089241638477,0.002930488880644252,0.0025415090469957436,0.002276608216076023,-0.003900882112404802
2010-10-15,0.00702898889941014,0.011164574809015632,0.014494602524690474,0.006356476792411388,0.010730761848401316,0.0143833978402024,0.006356476634118239,0.010730761848095472,0.014383397373824615,0.006356476771392988,0.010730761897496308,0.014383397785707077,0.006356476334230915,0.010730761892622278,0.014383396737024535,0.0020430233973294243
2010-10-18,-0.000629896230116769,-0.0028600833748318438,-0.004655382441442013,-0.00015895552949698674,-0.002401383740619229,-0.004128765493579054,-0.00015895543858463423,-0.0024013839274687064,-0.004128765250329731,-0.00015895555487964192,-0.0024013838116560904,-0.004128764882930256,-0.0001589552977101596,-0.002401383690556017,-0.004128769076947937,0.004927987427426839
2010-10-19,-0.013952584513039677,-0.01761159561787414,-0.020557833612463588,-0.016325259743305273,-0.018836923908749244,-0.021104870981751452,-0.01632525960680735,-0.018836923684143567,-0.02110487025161041,-0.016325259714277746,-0.018836923894519565,-0.021104871460713437,-0.016325259448115657,-0.018836924037217227,-0.021104863311828283,-0.013104338178311581
2010-10-20,0.010446132765447567,0.010371231447472259,0.01031125135182633,0.010499063799691092,0.010339521238249445,0.010284037332413964,0.010499063892092734,0.010339521047730723,0.010284039077920977,0.010499063671740305,0.010339521065822175,0.010284038522200176,0.0104990638067895,0.010339521167432364,0.010284037849143475,0.009765801952195785
2010-10-21,0.01374704760795125,0.023967818192946095,0.03219752182926665,0.01291763817440965,0.02176021735921264,0.028908152170009967,0.012917638055074124,0.02176021762461118,0.028908152629076485,0.012917638121474713,0.021760217308399072,0.028908151479173392,0.012917638265939998,0.02176021714457526,0.028908160325273154,0.0022058116138117256
2010-10-22,0.01647941805719807,0.03487263755561022,0.04968141480969425,0.018214691303235518,0.03499946238258496,0.04945333183527553,0.018214691074637353,0.034999462456612784,0.04945332453433244,0.018214691284504727,0.0349994631656098,0.04945333055107731,0.018214690423551765,0.03499946302708819,0.04945331141677588,0.0018625116470802894
2010-10-25,0.006248024973312803,0.00609300243589791,0.005968301773624655,0.0057849790421969655,0.006459493926178332,0.007102941890277751,0.005784978875242823,0.006459493780426574,0.007102942680051145,0.00578497902660871,0.006459493869124108,0.007102942633347901,0.00578497853113143,0.006459493949971305,0.007102940716776687,0.0029572693060249122
2010-10-26,0.01607866652507731,0.024204343957160496,0.030747318899294048,0.016132325980319853,0.02328594326887273,0.029145550457137688,0.016132326025027326,0.023285943243659398,0.029145549598792453,0.016132325982817095,0.02328594330971747,0.029145550456742404,0.01613232612179359,0.02328594331289709,0.02914554768865348,0.00016862163878883507
2010-10-27,-0.00012143103636202707,0.0010157490985928162,0.0019308765832838429,-0.0009474611137245629,0.0002200779210450286,0.001173958500603269,-0.0009474610031646215,0.00022007798683569535,0.0011739597884921336,-0.0009474611360141015,0.000220077930975163,0.0011739591457591348,-0.0009474608583740821,0.0002200778277831368,0.0011739630848082365,-0.0028637982788589644
2010-10-28,-0.0043132384143438176,-0.010458290469296555,-0.01540590959698287,-0.003364472059949807,-0.009771420990236528,-0.015097469927921367,-0.003364472141440439,-0.009771420753481886,-0.015097472084591989,-0.0033644722514651715,-0.009771420938457887,-0.015097472173665201,-0.00336447276496425,-0.009771420974469253,-0.015097469624146553,0.00016890757223086972
2010-10-29,0.0012798839038694713,0.0001492118700936176,-0.0007616816221117787,0.002082058058805173,0.0013740529858623108,0.0007754663103197261,0.0020820582693957214,0.0013740530350312345,0.0007754660403577712,0.0020820580508340856,0.0013740530132169998,0.0007754658508791014,0.002082058148782313,0.0013740530063623502,0.0007754664071918942,0.0007600830725287278
2010-11-01,0.0006583967013519829,0.0023407805701383382,0.003531422055078626,0.0006602996026652541,0.002332018218297225,0.003531420159327124,0.000660299560603816,0.0023320185488144183,0.0035314202498408684,0.0006602995557850673,0.002332018297285984,0.003531420722108405,0.0006602996873145274,0.002332018512355951,0.003531420331005444,0.00033724703926796273
2010-11-02,0.0032269776529063785,0.0007384862107772895,-0.0002066990982159147,0.003205276644346219,0.0008079568975651941,-0.00020670106030244205,0.0032052765368543214,0.0008079569882986218,-0.00020670199565593424,0.003205276377362344,0.0008079569353852145,-0.00020670121347322445,0.003205276440120779,0.0008079570147994454,-0.0002067011762813973,0.007930563592805084
2010-11-03,0.005221252491352139,0.004150658541739897,0.0029508792048880197,0.005197332664212912,0.004081418151258829,0.002950875404311702,0.005197332700007231,0.0040814181710134845,0.0029508754263561565,0.005197332802349394,0.0040814182162707815,0.002950875416583874,0.005197332815430698,0.004081418246519414,0.002950875400640209,0.004017639377275284
2010-11-04,0.007065100392088598,0.0021874287701374607,-0.0019306178526323414,0.00718790220467154,0.002266765480758456,-0.001930610732755328,0.007187902155899388,0.0022667654306333393,-0.0019306106935793876,0.007187902062124108,0.002266765399615937,-0.001930610754405938,0.007187902065807041,0.0022667653370674326,-0.0019306107197219523,0.019258137827706134
2010-11-05,0.002770579356125618,0.005450323222289442,0.007865703104586313,0.002817316229508642,0.005510404537155255,0.007865718645574575,0.002817316212297323,0.005510404474479609,0.007865718805906122,0.0028173161360133805,0.0055104044871429,0.00786571869527727,0.002817316130708944,0.005510404387479733,0.007865718708239688,0.0037624087046268517
2010-11-08,-0.005347623678233815,-0.00375651850032746,-0.00240103310543628,-0.005347414306986764,-0.0038315680148336465,-0.0024010278465016015,-0.005347414188290813,-0.00383156820211931,-0.0024010274802198014,-0.005347414014028622,-0.003831568004043241,-0.0024010280103252514,-0.005347414084097018,-0.003831568142621323,-0.002401027858094692,-0.0018740301461875886
2010-11-09,-0.005545935789400733,-0.002371890101365916,0.002627073920778488,-0.005573482383804829,-0.0024468551071221566,0.0026271325025445094,-0.005573482305735276,-0.00244685534824097,0.002627132069160927,-0.005573482176159034,-0.002446854872502298,0.002627132344897405,-0.0055734821670802475,-0.0024468552036875286,0.002627132562436931,-0.007184289159411161
2010-11-10,-0.0023654244729292536,0.0021305961144314476,0.006358767569000486,-0.002248353640803624,0.002118605994753993,0.006358763895922518,-0.0022483534244188957,0.002118605671461397,0.006358764632270675,-0.0022483531668128004,0.0021186058410235437,0.006358763567617912,-0.0022483532250146135,0.002118605632044429,0.006358763839391673,0.004029605106800949
2010-11-11,-0.000539405640039731,-0.0007729049856308422,-0.001947192189424427,-0.0005642754955368849,-0.0008906864083821761,-0.001947177195059764,-0.0005642753819345508,-0.0008906867296513887,-0.0019471765125284824,-0.0005642752234005727,-0.00089068639031167,-0.0019471774200787821,-0.0005642754086680659,-0.00089068664974615,-0.001947177180139017,-0.0037673374959544814
2010-11-12,-0.011466550145827904,-0.01165936663343744,-0.010701068929280563,-0.01139746057384909,-0.011673230841584809,-0.010701067385654696,-0.011397460473875283,-0.01167323085357144,-0.010701067261308738,-0.01139746031191592,-0.011673230837733833,-0.010701067356990668,-0.01139746025547082,-0.011673230852128612,-0.01070106736473294,-0.011838390156129641
2010-11-15,-0.003446638174712917,-0.004241016295581748,-0.004168122078200793,-0.0034799404931308794,-0.004238168043050593,-0.0041681243125737365,-0.003479940446921701,-0.004238167964902821,-0.004168123934959144,-0.003479940350855902,-0.0042381680708759115,-0.004168124079248953,-0.003479940338360071,-0.004238168022451546,-0.004168124221103856,-0.0014145193093216823
2010-11-16,-0.010942575575276265,-0.009224095370967482,-0.008463494324547299,-0.011009608497824815,-0.00929987285178451,-0.008463502338251999,-0.011009608522594316,-0.009299872715870926,-0.00846350225943794,-0.011009608484658448,-0.009299872767888876,-0.008463502143438014,-0.011009608539016804,-0.009299872650662684,-0.008463502292827578,-0.015579407995059191
2010-11-17,0.003731789989729356,0.003766058161226752,0.00408879212960336,0.0035247909143492815,0.0036867948774628304,0.004088800545467003,0.003524790987631972,0.0036867947790185586,0.004088800577096149,0.0035247910698280598,0.003686794958162157,0.0040888004440343614,0.0035247910676694414,0.0036867948734700833,0.004088800536841462,0.0005077513760674002
2010-11-18,0.01491289038600662,0.017032641660426527,0.018553174023286007,0.01499770591640259,0.016919874837945728,0.01855317306590685,0.01499770600611737,0.016919874933655436,0.018553173156055452,0.014997706222819599,0.01691987497059645,0.018553173242121305,0.014997706306087325,0.016919875041674234,0.018553173123085322,0.014718252561788825
2010-11-19,0.0003630397133794658,0.001118923932118225,0.001650148956976578,0.0004708105623819869,0.0011299998391389808,0.0016501379060709516,0.0004708105843323073,0.0011299998052860234,0.0016501377138885382,0.00047081059591049505,0.001129999805966676,0.0016501377185816572,0.0004708106152981782,0.0011299998243035727,0.0016501378100931526,0.0027510646045136866
2010-11-22,0.0047552423655504526,0.012118132998932147,0.019297214591065658,0.004840691193342583,0.012148289466625538,0.019297207750943218,0.0048406913208195405,0.012148289187249,0.01929720780211943,0.004840691439509941,0.012148289339912431,0.01929720726171937,0.004840691369609999,0.012148289181084633,0.01929720759059936,-0.000831128204095366
2010-11-23,-0.0012912005040068082,-0.0025156093034421076,-0.004509553928239256,-0.0015326034633431256,-0.0026190473990075893,-0.004509577099550975,-0.0015326034946419472,-0.0026190472280366184,-0.004509577232769011,-0.0015326034761377766,-0.0026190473003188212,-0.004509577012646722,-0.00153260350407303,-0.0026190471037146504,-0.004509577137051758,-0.014476838613958765
2010-11-24,0.00497352408716931,0.00710902663936093,0.008504453182651786,0.0051545923183209845,0.007166895795959652,0.008504460161752311,0.005154592373701022,0.007166895650903435,0.008504460621634862,0.005154592372665934,0.007166895671788777,0.008504460113373701,0.005154592378727155,0.0071668955415544935,0.008504460195567743,0.014773857498961984
2010-11-26,-0.0037610376427509125,-0.0018552829003263584,0.00010750224679176388,-0.0037856054422685734,-0.0018738791212135103,0.0001074997739603633,-0.0037856053815511735,-0.0018738792050293095,0.00010749988586328035,-0.00378560529564035,-0.001873879140875838,0.00010749965366578214,-0.003785605326201021,-0.0018738791870475794,0.00010749973958746424,-0.011647098299264691
2010-11-29,0.001804945738119925,0.0037906160351216453,0.004334996962411722,0.0017441471271929317,0.0038434773188732894,0.004334964331377431,0.0017441469704332184,0.0038434775813087864,0.0043349636468385955,0.0017441467210707183,0.0038434773033100148,0.004334964341532696,0.0017441467702341835,0.0038434775888834304,0.004334964210001747,0.0030299258274901764
